,capped-octahedral,capped-trigonal-prismatic,octahedral,pentagonal-bipyramidal,trigonal-prismatic
,0.774997087593661,0.5918186989794458,,0.3862743064654224,
,0.7740863139906947,0.593956038188027,,0.385372237093386,
,0.773339628778814,0.5960230563339981,,0.38451175858251097,
,0.7727925342131817,0.5980867376895506,,0.3836885048503407,
,0.7724689400645809,0.6001976480536422,,0.38289857528388327,
,0.772379536877844,0.6023823976993178,,0.3821304576261379,
,0.7725175002161578,0.6046205260943712,,0.3813798293668155,
,0.7728559285050056,0.6068472588027602,,0.3806375041401111,
,0.7733427319246318,0.6089632782799432,,0.3798818926328792,
,0.7739079653815907,0.6108769301954431,,0.3790753796449535,
,0.77448321590243,0.6125593592649358,,0.3781763762639651,
,0.7750169504743977,0.6140607696715883,,0.3771597811017431,
,0.7754701100975286,0.6154753528918611,,0.37603303624162904,
,0.7758042098068112,0.6168911271909663,,0.3748305292126757,
,0.7759784192195643,0.6183692981830926,,0.3735917905443179,
,0.7759458108311661,0.619923959940374,,0.3723429122723518,
,0.7756465222538484,0.6215150739233705,,0.37109200685903293,
,0.7750176388335013,0.6230732263603453,,0.3698304218220067,
,0.7740130249383204,0.6245653437847805,,0.3685468961905496,
,0.7726240948482773,0.6260450979236816,,0.36725051073514947,
,0.770886330638656,0.6276268403009747,,0.36598517481629167,
,0.768865907078542,0.6294217746118485,,0.36483129336551906,
,0.7666420486027985,0.6314875569558163,,0.3638747595009145,
,0.7642851138252671,0.6338077786876953,,0.3631637406914785,
,0.7618403971827598,0.6362871695868825,,0.3626841347019605,
,0.7593362021131076,0.6387744572159001,,0.36237040220159517,
,0.7567832827753329,0.6411150628024949,,0.36214956778237656,
,0.7542084341269889,0.6432104754642187,,0.36196493324886947,
,0.7516610620545763,0.6450518150312614,,0.36178900500816746,
,0.7491989093575498,0.6466826008693339,,0.3616238129131506,
,0.7468680104168031,0.6481470776211381,,0.3614868105447178,
,0.744693381319397,0.6494686360231149,,0.3613963078650755,
,0.7426791765092574,0.6506437568680639,,0.3613538786602487,
,0.7408165304771298,0.6516383034159804,,0.36133511814873537,
,0.7390917716443871,0.6523981266167462,,0.36130400855527933,
,0.7375067836142298,0.652882368290876,,0.3612339320746123,
,0.7360837943936815,0.6531059837272305,,0.3611228709697388,
,0.7348752395607497,0.6531642579809861,,0.36099986437769727,
,0.7339230836991386,0.6531898191344266,,0.36091834926286415,
,0.733242461242597,0.6533055961126665,,0.36094661931225297,
,0.732837051482627,0.6536057612986876,,0.36115767720547487,
,0.7326985507418892,0.654145290820237,,0.36161118131974396,
,0.7327705829136415,0.6549350279264176,,0.36234483628278297,
,0.7329901453230704,0.655947333826488,,0.36335837690995304,
,0.7332883663450941,0.657145925373847,,0.36462005044742996,
,0.7336077305701739,0.6585179012530515,,0.36608071871007575,
,0.7339088846087225,0.6600973271450137,,0.36769239668853543,
,0.7341755629001857,0.6619386507602953,,0.3694142995286534,
,0.7343962623847521,0.6640816859801978,,0.3712249099382036,
,0.7345670850046845,0.6665268269556966,,0.37311520735602527,
,0.7346874904127172,0.6692367206042248,,0.37508577169317425,
,0.7347547387873017,0.6721412420048464,,0.37713721633724484,
,0.7347577653946904,0.6751409321875346,,0.379254261266845,
,0.7346803367899742,0.6781305294391344,,0.38140004132586575,
,0.7345050050182461,0.6810117387461657,,0.38351438839590396,
,0.7342193256876045,0.6837054857026917,,0.3855199816454018,
,0.7338383617361609,0.6861652620476293,,0.3873584633523272,
,0.7334068591506374,0.6883767554721684,,0.3890141246221212,
,0.7329907503120482,0.6903447667365569,,0.39051381046862627,
,0.7326592814884496,0.6920848320946211,,0.39190971432129695,
,0.732463149712632,0.6936141297494915,,0.39325133809810625,
,0.7324141848304694,0.6571729024133486,,0.3945636023611884,
,0.7324801918888787,0.6582637027618157,,0.3958311665860679,
,0.7326032968156146,0.6591864742147162,,0.3970048758624988,
,0.7327185915995369,0.659997285350154,,0.3980171587819949,
,0.7327926845423002,0.660746177442529,,0.39882547238946603,
,0.7328407303088653,0.6614523346240806,,0.3994384397348533,
,0.7329031016174936,0.6621031499326799,,0.39989959150498455,
,0.7330114993113919,0.6626701385920312,,0.40024824584938495,
,0.7331737046465177,0.6631253327287756,,0.4005060292026655,
,0.7333703782338421,0.6634535504003359,,0.4006717145315515,
,0.7335602925767084,0.6636560455996044,,0.4007220710489243,
,0.7336952092687837,0.6637534311346706,,0.4006161822016546,
,0.7337378129721326,0.6637915962458505,,0.40030978242947224,
,0.7336792558082301,0.6638148967299866,,0.39976522223617866,
,0.7335429889681314,0.6638514451584367,,0.3989705260828123,
,0.73339206709722,0.6639074534735068,,0.3979464124507391,
,0.7333122434777241,0.6639822266109384,,0.39675101515032457,
,0.7333914908158405,0.6640675950065027,,0.3954610617722645,
,0.7336927597573346,0.6641556384210254,,0.3941616325246977,
,0.7342382834670412,0.6642515038013305,,0.3929209370179861,
,0.7350143199503861,0.6643863665819751,,0.39178537186405166,
,0.735991655360941,0.6646132821613785,,0.39077646870025456,
,0.7371455760498218,0.6649783835634279,,0.3898875441258752,
,0.7384624951722597,0.665496989432886,,0.3890949038216166,
,0.7399395997627698,0.6661555604691373,,0.3883663609458219,
,0.7415888690236909,0.6669279790394944,,0.38769160697516586,
,0.7434103529257153,0.6677815748785056,,0.38707848557562546,
,0.7453587453808916,0.6686821922246446,,0.3865299453293358,
,0.7473386928071011,0.6696035848845783,,0.3860212453308835,
,0.7492395591772922,0.6705478917092313,,0.38551377284867794,
,0.7509716671469219,0.6715474690143972,,0.3849774963233293,
,0.752478837166497,0.6726506112718172,,0.38440388633571576,
,0.7537334793945398,0.6738907812975181,,0.3837857763837812,
,0.7547203545469846,0.6752757082372106,,0.3831024383971802,
,0.7554384382406594,0.6767809983210108,,0.3823237784145922,
,0.7559086107188744,0.6783421837371207,,0.3814354921478025,
,0.7561576483530238,0.6798667130487733,,0.3804424087247314,
,0.7562027337607384,0.6812637844865629,,0.37934855190841754,
,0.7560427425032287,0.6824920152039563,,0.378154612865748,
,0.755683117744322,0.6835739056026597,,0.3768707292243188,
,0.7551379920065946,0.6845889486312166,,0.37551849429068473,
,0.754430552702055,0.6856371598106753,,0.3741123390999859,
,0.7535921249857165,0.6868150507946017,,0.3726485748190244,
,0.7526741814329253,0.6881733107522904,,0.3711200878291967,
,0.7517702463648325,0.68967226571076,,0.3695406788410165,
,0.7509741882861743,0.6912006810458561,,0.3679296979285869,
,0.7503343640610096,0.6926354239489416,,0.3662738679192269,
,0.7498385761504819,0.6939114557304558,,0.3645297910900192,
,0.749438979788139,0.6950441006870608,,0.3626574993360103,
,0.7490842369711148,0.6961102219130718,,0.36064676496305526,
,0.7487347816371737,0.697225320440145,,0.3585234821725092,
,0.7483743691608,0.698514991296486,,0.3563411292487171,
,0.7480159468339608,0.7000624120903811,,0.35416194770501125,
,0.7476875119970898,0.7018659672906523,,0.35204132528131477,
,0.7474154476122213,0.7038334049797397,,0.35001818009067337,
,0.7472046884653046,0.7058421263863666,,0.34812455044334445,
,0.7470376105273123,0.7078014291281411,,0.3463990683295307,
,0.7468788375042428,0.7096960435169597,,0.34489678566557,
,0.7466843029618324,0.7115861170548208,,0.34369222999678783,
,0.7464186598684863,0.7135779933489693,,0.342867061795063,
,0.7460713249621073,0.7158020649210429,,0.34251198531616245,
,0.745661980493827,0.718354517320428,,0.34270080028906563,
,0.745221134282372,0.7212371785771892,,0.3434538260241495,
,0.7447729296115219,0.7243236572849817,,0.3447049592818399,
,0.74433035741748,0.7274170987137539,,0.3463347708332463,
,0.7439145572862645,0.7303264317473398,,0.3482253529211429,
,0.7435499109693315,0.7329288153764802,,0.35029044828692457,
,0.7432511722452053,0.73519774549999,,0.3524773092720632,
,0.743018713778241,0.7371984739584961,,0.35476034066706036,
,0.7428597883775162,0.7390549418008279,,0.3571415891190555,
,0.7427929618208015,0.7408924149909109,,0.35963235897930407,
,0.7428213395911094,0.7427823816344006,,0.3622093959327458,
,0.7429100817551586,0.7447040355989454,,0.36477146791094006,
,0.7429985751583551,0.7465765513028711,,0.36717718257565884,
,0.7430421754230012,0.7483091499138301,,0.3693177129204507,
,0.7430346476697991,0.7498242618438485,,0.371159129036014,
,0.7430044377585463,0.7510597150727661,,0.3727343333273884,
,0.7430018012329909,0.7519869552148815,,0.37412502075235365,
,0.7430889672553567,0.7526486812975396,,0.37544674717545756,
,0.7433223556522022,0.7531720713273014,,0.37683290371671757,
,0.7437308783144703,0.753697960335286,,0.37838507084957484,
,0.7442965352349437,0.7542778303914174,,0.380100575636118,
,0.7449640662612186,0.754850676917367,,0.381876930498107,
,0.7456716319481487,0.7553196955954508,,0.3835820116100439,
,0.7463797537272792,0.7556095645579043,,0.38512018541871934,
,0.7470727150739427,0.7556785350278611,,0.38644685121537364,
,0.7477598620102849,0.7555174574353237,,0.38757092146786737,
,0.7484801140849737,0.7551590852488753,,0.388544094283531,
,0.7492950213660745,0.7546974432329325,,0.3894481484886022,
,0.7502562853463237,0.7542349900690348,,0.39033095259331624,
,0.7513627797742278,0.7537997835928791,,0.3911422757711777,
,0.7525585082792929,0.7533351137280572,,0.39174281159208457,
,0.7537688520053126,0.7527718016046473,,0.3919881472703041,
,0.7549386571328481,0.7520765104065662,,0.3917952999569285,
,0.7560369912401917,0.7512547156723459,,0.3911614563113509,
,0.7570650166074353,0.7503309731340115,,0.39016305596933065,
,0.7580346443406694,0.7493435935130345,,0.3889326990921571,
,0.7589845880282489,0.7483542182865579,,0.3876340702776826,
,0.7599676212923654,0.7474177488168053,,0.3864029482289492,
,0.7610128806928539,0.7465315936455353,,0.3852851421610726,
,0.762115779462921,0.6255305704946477,,0.38425074748543075,
,0.7632453903741608,0.6270902332788025,,0.38325788505989516,
,0.7643583797576039,0.6288186765749422,,0.38229011325924345,
,0.7654001010570325,0.6306573455130587,,0.38135255489097364,
,0.7663019161095597,0.6325314222045358,,0.38046206733159676,
,0.7669949487333979,0.6343719278117723,,0.37964532730721656,
,0.7674345708405587,0.6361508143776997,,0.3789352681442964,
,0.7676231486120161,0.6379120000755829,,0.37834960649563393,
,0.7675981424221293,0.6397298968482957,,0.3778514529822367,
,0.7673963679335556,0.641641033725404,,0.377347942192179,
,0.7670492167954497,0.643631989458898,,0.37674522633354346,
,0.7665867995746992,0.6456478963938418,,0.3759932698786055,
,0.7660413762554494,0.6476056293082081,,0.37509049708244413,
,0.7654301623368228,0.6493990334748523,,0.3740697840815706,
,0.7647566056588734,0.6509267873202311,,0.3729898390063862,
,0.7640248534068182,0.6521341375556604,,0.37192757349413036,
,0.7632618481449152,0.6530613719717869,,0.37096644060631856,
,0.7625261530044944,0.6538303720571839,,0.37015064482943133,
,0.7618717836191835,0.6545612105940938,,0.36945430733752693,
,0.7613346790653137,0.6553169598548357,,0.36881728599656344,
,0.7609332788280768,0.6561037398244013,,0.36819731510454895,
,0.7606725054363288,0.6568828382422214,,0.3675869505509571,
,0.7605355572112137,0.6575888664287608,,0.36700702864626045,
,0.7604753964251629,0.6581429104863983,,0.3664983681378913,
,0.7604308966904328,0.6584847787918903,,0.36611852283628243,
,0.7603586860415923,0.6586254910923666,,0.3659315378273252,
,0.760249658243819,0.6586675538489423,,0.36596427376032176,
,0.7601129924408916,0.6587558157374497,,0.36616879288227566,
,0.7599403153238725,0.658997885502906,,0.3664420058434873,
,0.7597141423343792,0.6594446349230862,,0.3666880083173955,
,0.7594187334629893,0.6600881141850752,,0.3668533387464194,
,0.7590496647155452,0.660875038199321,,0.36693575640699916,
,0.7586037419163555,0.6617199425455939,,0.3669761746930763,
,0.758079135662523,0.6625305350992503,,0.3670528726294201,
,0.7574772295918545,0.6632395046151236,,0.36724843908564303,
,0.7568058037947056,0.6638256745972031,,0.3676097710174229,
,0.7560721262877831,0.664298749107213,,0.3681141309874478,
,0.75527484155732,0.6646537413750575,,0.3686763662402693,
,0.7544066196425966,0.6648532931730592,,0.3691899329785428,
,0.7534602852596027,0.6648513406291038,,0.36957210892533016,
,0.7524405019463366,0.6646100108783233,,0.3697786080283997,
,0.7513518075479457,0.664094663430435,,0.36980644855107014,
,0.7502020058765045,0.6632810750565316,,0.3696899702063744,
,0.7489936834178116,0.6621661512957928,,0.36948121401755757,
,0.7477301087275071,0.6607946101669254,,0.3692193474915564,
,0.7464105012644732,0.6592490797432129,,0.36890408306267786,
,0.7450297323602597,0.6576094043906672,,0.3684952536581797,
,0.743577612070735,0.6559169561816753,,0.3679420288615652,
,0.742038341460136,0.6541730924807466,,0.3672104994023151,
,0.7404067857904515,0.652359211780348,,0.3662990208707731,
,0.7386923179167819,0.6504428893708953,,0.3652442728445001,
,0.7369166772512159,0.6483853578540254,,0.364114257465508,
,0.7351096117157686,0.6461614037116633,,0.36299260400118133,
,0.7333036973351886,0.6437895652487643,,0.36193983521024675,
,0.7315303831266852,0.6413441217318526,,0.36097384181636677,
,0.7298059050013027,0.6389161737906794,,0.3600781649120476,
,0.7281233616204048,0.63655422601606,,0.3592260871479126,
,0.7264581160006192,0.6342405962406057,,0.3583960869970905,
,0.7247787043032173,0.6319108423094875,,0.35758727002346946,
,0.7230557207724275,0.6294793423036769,,0.3568191001217484,
,0.7212683065937285,0.6268670414248088,,0.3561396993075126,
,0.7194109222141523,0.6240184454991092,,0.35560451581433017,
,0.7175036728613621,0.6209369429616906,,0.3552535398531611,
,0.7155965403445206,0.6176982250685935,,0.35508476643105386,
,0.7137517634363177,0.6144204936477689,,0.3550670524784696,
,0.7120164245674703,0.6111999471159891,,0.3551662300752225,
,0.7104103607965891,0.608083865422112,,0.35536567819829945,
,0.7089282864508745,0.6050795607063254,,0.35566066532949825,
,0.7075484469754909,0.6021756883274336,,0.35605396977332554,
,0.7062281929609485,0.5993432206977257,,0.35655679279530283,
,0.7049194498096566,0.59655236294798,,0.357179095191857,
,0.7035826268576847,0.5938001056852413,,0.35791371588128645,
,0.7022219956445248,0.5911639629166859,,0.3587249202286329,
,0.700887676000299,0.5887897300342898,,0.3595526446024437,
,0.6996473730089793,0.5868215978256672,,0.36034450002101354,
,0.6985492760689919,0.585342974693835,,0.3610775314989195,
,0.6976092997391753,0.584359119803721,,0.36176087756304803,
,0.6968046000825127,0.5837979317466477,,0.36242595335395694,
,0.6960839798272146,0.5835253658421979,,0.3631053360418013,
,0.6953771896964033,0.5833702747113911,,0.36382365324876087,
,0.694616746364582,0.5831865430092625,,0.36459773130191364,
,0.6937814784920691,0.5829265173283701,,0.36541964158701384,
,0.6929031224230048,0.5826570008492429,,0.36626757528709264,
,0.6920396132293533,0.5824971943586044,,0.3671232148466058,
,0.6912441540778682,0.5825511163815572,,0.36798463196380327,
,0.6905516924748865,0.5828675432107862,,0.3688705356141184,
,0.6899703214562571,0.5834217124183856,,0.3698080059241179,
,0.6894880731275428,0.584122672992995,,0.37082511938618107,
,0.6890774374513877,0.5848412339817683,,0.3719470843361559,
,0.6887162367606987,0.5854605756170577,,0.3731988489574378,
,0.6884039441207714,0.5859360445268688,,0.3745925844272416,
,0.6881781748328858,0.586328412807451,,0.37612216620835237,
,0.6880980775608949,0.586761255333348,,0.3777698198533266,
,0.6882272089863135,0.5873590796889349,,0.37951937141381153,
,0.6886154424572728,0.5882017448828368,,0.38136292243864905,
,0.68928563230615,0.5892973761290272,,0.38330020228860195,
,0.6902282918451634,0.590589497757669,,0.3853477245786303,
,0.6913989822620215,0.5919757005051095,,0.3875230124289021,
,0.6927223376793381,0.5933376331074572,,0.38983647246274017,
,0.6941148175629444,0.5945854259605405,,0.39226430913894794,
,0.6955105794879453,0.5185046272415043,,0.394747447509756,
,0.6968734802243569,0.5171796404452409,,0.3972099355943981,
,0.6981909926252192,0.5161205828158391,,0.39958906519095666,
,0.6994660937239526,0.5153456109452811,,0.40185486976568724,
,0.7007102978680277,0.5148989641584839,,0.40400684137221565,
,0.701921165277579,0.5148395351087126,,0.40606495087861777,
,0.7030659168589708,0.5152236528762736,,0.40805815882937724,
,0.7040840407001824,0.5160884579997992,,0.41001666742734094,
,0.704914845035984,0.5174260897194545,,0.41195241548529005,
,0.7055379503976387,0.5191639560635622,,0.41385378461425826,
,0.7059841272593317,0.5211696506706973,,0.415692434883985,
,0.7063293927170983,0.5232922966252641,,0.41744549188811164,
,0.7066722454729931,0.5253997235727897,,0.41910602460889973,
,0.7071219325115273,0.5274030036300543,,0.42068543981328765,
,0.7077773976197944,0.5292533543471103,,0.4221950110123458,
,0.7087003343760873,0.5309419647670538,,0.42363801041855753,
,0.709891663283634,0.53248100529214,,0.4250058715464842,
,0.7112967668542305,0.5338859356254704,,0.42627259099441395,
,0.7128465611708475,0.5351632229621822,,0.42739361598951814,
,0.7144922449991714,0.5363064235347539,,0.42832277606099983,
,0.7162237333070046,0.5373024020715903,,0.42903140875929086,
,0.7180624939101673,0.5381522165829055,,0.42952145947448833,
,0.7200418748941374,0.5388924467080831,,0.4298343181250298,
,0.7221927383394104,0.5395962265266265,,0.4300268971746136,
,0.7245239759892251,0.5403597066231829,,0.4301406717355624,
,0.7269934472377099,0.541275915091491,,0.43016769126261833,
,0.729492722808973,0.5424123056133133,,0.43005294868007027,
,0.7318708802211901,0.543804370049675,,0.4297216957762501,
,0.7339938209592166,0.5454596612476077,,0.42911905694567,
,0.735790691341747,0.5473530199899135,,0.42823315764303976,
,0.7372733774233391,0.5494241429772667,,0.4271068623018887,
,0.7385164892180053,0.5515997074625549,,0.4258380323057633,
,0.7396287331537825,0.5538161040942098,,0.4245459834728061,
,0.7318714342146169,0.5438040688769853,,0.42972199797185145,
,0.7339946143152272,0.5454598178193508,,0.42911948740410316,
,0.7357919494781283,0.5473523878355367,,0.42823347309996157,
,0.7372737944972835,0.5494229498493107,,0.4271072774591154,
,0.7385185053058921,0.5515979168401941,,0.425838087742788,
,0.7396315522260936,0.5538137825870084,,0.42454504725170666,
,0.74072171978802,0.5560307678999328,,0.42332557450297126,
,0.7418703857976693,0.5582276051876418,,0.42220760830739273,
,0.7431171498646021,0.5603963001377303,,0.4211428734666175,
,0.7444482845493214,0.5625307648845201,,0.420047604674332,
,0.7458070011293785,0.5646186523512263,,0.41885920437589513,
,0.7471373853995847,0.5666329920397141,,0.41755690743599394,
,0.7484238671156933,0.5685291451928981,,0.41615272182295737,
,0.7496891507158618,0.5702560544266434,,0.4146878046101545,
,0.7509747325048866,0.5717791225333247,,0.41322587550487117,
,0.7523153244979165,0.5730870821432592,,0.4118325850755313,
,0.7537211226723118,0.5741936413547528,,0.41054389863786467,
,0.7551781118710806,0.575141745293123,,0.4093412733814088,
,0.7566524262534976,0.5760230918800607,,0.40817152757888736,
,0.7580743851136618,0.5769516806090104,,0.4069827484945065,
,0.7593296806738713,0.5780357602609881,,0.4057512446340608,
,0.7603037697979654,0.5793422825009203,,0.4044771991480263,
,0.7609343303341887,0.5808860813205043,,0.40317238871319405,
,0.7612277544455389,0.582634036897973,,0.4018689668192271,
,0.7612383563468174,0.5845239958836689,,0.40060761606333545,
,0.7610389866289079,0.586479156212114,,0.39942562069891047,
,0.7607022446519504,0.5884297783193508,,0.39834008055452896,
,0.7603007041968595,0.5903471590083412,,0.3973531379970643,
,0.7599085480878895,0.5922546315986716,,0.3964634881705599,
,0.7595995137389343,0.5942078711895377,,0.39569299623791876,
,0.759415039084987,0.5962632250087545,,0.39507940997910107,
,0.7593524451169961,0.5984387726358935,,0.3946388998106054,
,0.7593958535124931,0.6006977205786599,,0.39434688153841746,
,0.7595422506473675,0.6029605846583332,,0.3941576316236621,
,0.7598065605501046,0.6051312785717305,,0.39402886365592127,
,0.7602032027809593,0.6071196768469043,,0.3939367808100924,
,0.7607475838695298,0.6088690799481355,,0.39388192013588996,
,0.7614476026074274,0.6103695330524329,,0.3938648302317408,
,0.7623204321562975,0.6116813495940461,,0.39388611123423617,
,0.7633837687037975,0.6129225226227707,,0.3939492222242683,
,0.7646452398093172,0.6142260765941016,,0.394080988421425,
,0.7660917018733601,0.6156838039423517,,0.3943101509161088,
,0.7676844749587844,0.6173089956523938,,0.3946359478572262,
,0.7693665209395424,0.6190424242169456,,0.39501863925250563,
,0.7710863595593014,0.620791270132704,,0.39541351342488856,
,0.7728077609189096,0.622465370000546,,0.3957999803170818,
,0.7745122151736249,0.6240092746566915,,0.3961813374350638,
,0.7762011564340731,0.6254373251511345,,0.39656351568341264,
,0.7778955754102302,0.6268371637516518,,0.396924779071106,
,0.7796363234676734,0.6283252027300845,,0.39723348439486683,
,0.7814793702684523,0.629991026576387,,0.3974766053824717,
,0.7834675216077703,0.6318548513016679,,0.3976702663685895,
,0.7856285343907713,0.6338823404060815,,0.3978402081804175,
,0.7879548461490742,0.6360076309207268,,0.39798975941033615,
,0.7904009144435679,0.6381516220341402,,0.3980984097556795,
,0.7929096313168875,0.6402548737034027,,0.39815706874788603,
,0.7954314233523385,0.6423003716031315,,0.3981773450477313,
,0.7979313160193244,0.644314212618842,,0.39816653472347563,
,0.8003783981988333,0.646356880655033,,0.3981072060084802,
,0.8027514813697084,0.6484923615441669,,0.3979686446253008,
,0.8050476860864234,0.6507576574533133,,0.39773519005635233,
,0.8072797214746468,0.653147014777138,,0.3974262247651944,
,0.8094677507629363,0.6556265762692237,,0.3970999321309158,
,0.811634355370698,0.658148493453208,,0.39684050484214867,
,0.813778899151229,0.6606535324032974,,0.3967091429426433,
,0.8158664561483552,0.6630674448698463,,0.3967187648183765,
,0.8178537971728009,0.6653409568554364,,0.3968667280501019,
,0.8141973538818507,0.6304523313861689,,0.39714661045887345,
,0.8111121584312675,0.627842731080008,,0.39752750105308476,
,0.8082413550629617,0.6252850712889857,,0.3979592440059609,
,0.8056009567577077,0.6228014598885104,,0.39839539260328777,
,0.8031182336412086,0.6204154485067775,,0.398825639046267,
,0.8006425385124911,0.6181466091576902,,0.39929430481175454,
,0.7980423759821205,0.616029421736938,,0.39989654664115293,
,0.7953010508943097,0.6141310135748553,,0.40074802136228377,
,0.7925248025532126,0.6125372657439476,,0.40193216237600504,
,0.7898973707998276,0.6113311805289984,,0.4034602922133164,
,0.7876153982908942,0.6105691770728422,,0.4052906387112507,
,0.7858238016476119,0.6102672196159434,,0.40735267029945965,
,0.784587154646949,0.6104110192596331,,0.40956051605787436,
,0.7838891590116417,0.6109722311024988,,0.41183801653508634,
,0.7836415314413607,0.611912947528429,,0.41414658979624347,
,0.7836901157710361,0.6131758132983531,,0.4164974598043426,
,0.7838156525171481,0.614662809239431,,0.41894638437191867,
,0.7837869417111698,0.6162283014595044,,0.4215739580045025,
,0.7834799345313348,0.6177132693404608,,0.424436102440851,
,0.7829271618366936,0.6189947443320574,,0.42751114859300254,
,0.782247850584987,0.62000792940095,,0.4306927010284418,
,0.7815680998145937,0.6207384713229267,,0.43382683604768646,
,0.7809753169757416,0.6212058197255816,,0.4367585523140347,
,0.78052458032763,0.6214718298538462,,0.4393676038149392,
,0.7802542505148543,0.6216316276374108,,0.44158350997768986,
,0.7801923678096514,0.6217928233322462,,0.4433980780143012,
,0.7803331130654559,0.6220316424919918,,0.4448519745304415,
,0.7805942170026678,0.6223278204712896,,0.44601887495256887,
,0.7807800052913555,0.622546125433878,,0.44700464299750264,
,0.7806514025763184,0.6225133953329345,,0.4479297962383479,
,0.7800992110593828,0.6221302087586297,,0.4488479243408398,
,0.7792286379525789,0.6214255465912869,,0.4496914817199203,
,0.7782294800638052,0.620502448734639,,0.45033226200420046,
,0.7772643885465151,0.6194899015962809,,0.45066756412598874,
,0.7764599209957658,0.618518787981769,,0.4506501717746177,
,0.7759057667031612,0.6176886940470223,,0.4502736851998907,
,0.7756490969124269,0.6170267222462892,,0.4495380236917387,
,0.7756769302693797,0.6164579224840934,,0.44842985356844917,
,0.7759229146863812,0.6158488689398197,,0.44695190902631143,
,0.7762467911518299,0.6150538234210852,,0.44516592391086557,
,0.7764343785084686,0.613936907620862,,0.44320717770600804,
,0.7762475840205134,0.6124047167884225,,0.44124174153860046,
,0.775559249366574,0.6104625040131411,,0.43937185544759344,
,0.7744636386361115,0.6082516311081116,,0.43759104561193524,
,0.7732174908564708,0.6059937222163967,,0.43582969044097164,
,0.772080846660305,0.6038760291242279,,0.4340028490811781,
,0.7712378338827086,0.6019832385022642,,0.4320210013329067,
,0.7707892995570691,0.6003156004297119,,0.429808629004398,
,0.7707677263230807,0.5988524643269827,,0.42734791425886504,
,0.7711373371611594,0.5975734671445532,,0.4246927103821275,
,0.7717934820992791,0.5964529580010346,,0.4219725847068134,
,0.7725606429491098,0.5954432683567085,,0.4193783943960845,
,0.7732409640037669,0.5944937322954079,,0.41710319965792264,
,0.7737281753078215,0.5936253020025555,,0.41525083993993295,
,0.7741109375989185,0.5929668999943826,,0.41378268508109944,
,0.774616509105101,0.592656220968434,,0.4125567815011283,
,0.7754472087267246,0.5927385980981121,,0.41141823719139037,
,0.7766977676489892,0.593176098367723,,0.41026178220966114,
,0.7783564378461628,0.5938924354315555,,0.40904556283948706,
,0.7803451733014619,0.5948083948713562,,0.4077862133328887,
,0.7825443311985858,0.5958477076342226,,0.4065470418913971,
,0.7848131944419968,0.5969326540951325,,0.40542648682525273,
,0.7870055981037816,0.5979832938539551,,0.4045262462695217,
,0.7889994167676192,0.598919579674108,,0.40389858187797145,
,0.7907224291749377,0.5996767095211231,,0.40350784145499147,
,0.792181637828345,0.6002407352272154,,0.4032624381550218,
,0.7934553932419529,0.6006435084575631,,0.40305497578123417,
