,octahedral,trigonal-prismatic
,0.12876187645301237,0.8375728480910573
,0.1327218869476146,0.8404675443626168
,0.13661592809160286,0.8432479838975183
,0.14008901075653618,0.8459497617142762
,0.1429693904069829,0.8486406910437361
,0.1453391827671082,0.851373389177257
,0.14751160406797753,0.8541655257417115
,0.14988350194333355,0.8570023229344137
,0.15273862346913053,0.859838523651428
,0.15617179210867926,0.8626512031292248
,0.1600857979594693,0.8654585812858341
,0.16417191801644127,0.8682868103586353
,0.1680365386061147,0.8711666986360848
,0.17139281135081202,0.874152655609474
,0.1741411419580458,0.8772988802345486
,0.17637716903326453,0.8806230678244074
,0.17834755652352627,0.8841060186624191
,0.18031024646105487,0.8877003475697341
,0.1823877803617518,0.8913321691635624
,0.18458707246869327,0.8949092359879656
,0.18688357617196782,0.8983461244918017
,0.1892457084464651,0.9016031352156813
,0.19160888659234718,0.9046955844567398
,0.1938731426823638,0.9076877958369999
,0.19596418712958658,0.910672007283803
,0.19791160313681294,0.9137370993378305
,0.1998275810131236,0.916925794973422
,0.2017676434260108,0.9201935280582685
,0.20364611009527983,0.9234035768709726
,0.20532233311419187,0.9263877645543283
,0.20668809676769737,0.9290107859820095
,0.20770023319778091,0.9312074423593071
,0.20836225203037745,0.9329964270061472
,0.20871589667792087,0.9344781670187948
,0.20884080426635762,0.935804219114117
,0.20887299106108015,0.9371316819487391
,0.2089731873525824,0.9385622639504311
,0.20920074185210302,0.9400791084459098
,0.20942616500927214,0.9415268207885285
,0.2094289904614552,0.9426921807276873
,0.20902150171454117,0.9433865836341976
,0.20809104190689093,0.9434863454907897
,0.20660198907702607,0.7452548705873351
,0.2045975350382578,0.7471349806472676
,0.20220938264446567,0.7492886270761963
,0.1996507188485277,0.7516159019164219
,0.19716022864768915,0.7540033855805429
,0.19489486948265586,0.7563977428370794
,0.19286702741352266,0.7588458877471206
,0.19099794051002444,0.7614341276609264
,0.18920370991000968,0.7642047166964229
,0.187432852955366,0.7671210441888288
,0.18566516907866934,0.7700926359959087
,0.18388279383638484,0.7730411095481485
,0.18206319605776106,0.7759581450785579
,0.18019944766044133,0.7788857192551105
,0.17833046259124002,0.7818577964473994
,0.17653578964503258,0.7848825646065247
,0.174884414944005,0.7879877795365856
,0.17341216271640933,0.7912221915125851
,0.17211271918555274,0.7946062215856878
,0.17093562644005206,0.798110651131954
,0.16978801892202816,0.8016652922780602
,0.16856013925663133,0.8051791463562225
,0.16715770727146365,0.8085412400884106
,0.16552476297600485,0.8116158932307951
,0.16366042481778947,0.8142530063383719
,0.1616318645770539,0.8163420805830109
,0.1595582606830534,0.8178789695818609
,0.157542218976421,0.818993838174009
,0.15564091514231634,0.8198919992685529
,0.15388380430050128,0.8207678844275518
,0.1522952205699591,0.8217616066209759
,0.15088847477528194,0.8229599443951792
,0.1496398991857462,0.8243886440574337
,0.1484724354950045,0.8260103564554361
,0.14729613153315563,0.8277376729552733
,0.14606752389526736,0.8294565034088842
,0.14481018824946887,0.8310389496135738
,0.14358417470801219,0.8323630127066451
,0.14243638694464464,0.8333630092951203
,0.14138021183191116,0.834072639688946
,0.14040864977008205,0.8345920495817191
,0.139524084970722,0.8350302720115964
,0.1387585329744034,0.8354776457777294
,0.13817873684316567,0.8360072938830331
,0.13787326063330319,0.8366757522111425
,0.13790543122380483,0.8375091685616111
,0.13826637616333282,0.8384778173134769
,0.1388594592465236,0.8394964361362593
,0.13954362608487927,0.8404617987965879
,0.14020509891519217,0.8413002904143723
,0.14079525689017827,0.841988353997044
,0.14131803035916773,0.8425604010657693
,0.1418013915963272,0.8430927244040662
,0.1422862551992257,0.8436603650705584
,0.14283237343838956,0.8442929814160512
,0.14350903987440944,0.8449750985872057
,0.14436151015491666,0.8456842672117983
,0.14537862939961654,0.8464059306404479
,0.14649318044813509,0.8471337328889914
,0.14761969302034,0.847863694295135
,0.14869836936910466,0.848592070622172
,0.14971181358941613,0.8493007699547376
,0.15067017059298976,0.8499437987038488
,0.151584947552446,0.8504610459045954
,0.15244667769031559,0.8508199901790662
,0.15322718195442642,0.8510443912376604
,0.1538979535170828,0.8511960735843249
,0.1544269481702616,0.8513382253314142
,0.15476799204710254,0.8515234579636773
,0.15487322183641955,0.8517912115036333
,0.15472337442114895,0.8521787901197737
,0.15433549204637148,0.8527135334677121
,0.15375137654496443,0.8533898665870606
,0.15302236277281547,0.8541431333225404
,0.1521831230045059,0.8548517237601516
,0.15123180621632223,0.8554030978691362
,0.15012579070961635,0.8557556415879398
,0.14880504066595557,0.8559193356168537
,0.14722860661330117,0.8559175581878663
,0.1454051433817551,0.8558024456487712
,0.14340178778514703,0.8556807028098279
,0.14129762673766305,0.8556794310044223
,0.1391411980466097,0.8558900426833314
,0.13694445858637214,0.8563237287960397
,0.13470583538274025,0.8569032476590535
,0.13242573913471822,0.8574838952021037
,0.1301163494471867,0.8579166804211762
,0.12779572154716606,0.858120998898183
,0.12549015831442137,0.8580879540042268
,0.1232449542023217,0.8578608943468831
,0.12113515810339202,0.8575508079752089
,0.11925218562652723,0.8573088997374219
,0.11767184421682651,0.8572685213501706
,0.11643263017291815,0.8574945017438292
,0.11552414105442489,0.8579551111684356
,0.11488708269278501,0.8585208755847961
,0.114444695992218,0.8590244970760955
,0.11414632010721583,0.8593471574211968
,0.11398613319868714,0.8594625746383692
,0.11396827520009231,0.8594165376995409
,0.11409032780293847,0.7729663052489273
,0.11436015330466848,0.7729250327258034
,0.11481483209735269,0.7729042882858185
,0.1154998748482795,0.7727565472404506
,0.11643611006674812,0.7723483438711388
,0.11760736780711341,0.7716094013478589
,0.1189782778712647,0.7705649061885211
,0.12051920518793806,0.7693350390733338
,0.12219860008861465,0.7681176597113987
,0.12394318537784978,0.7671249595042143
,0.1256217598012632,0.766512358274597
,0.12709598945677938,0.7663457186207464
,0.12828561403333455,0.7666246025141772
,0.12918760947446903,0.7672999553594576
,0.12985652383396273,0.7682765121802441
,0.13038655402340063,0.7694252504008245
,0.13090386169190601,0.7706162903002208
,0.1315520352467216,0.7717740273808429
,0.13246083449959062,0.7729049491581137
,0.13369067859537612,0.774079142050605
,0.1352055047942508,0.7753743645574857
,0.1369057190900283,0.7768506971451318
,0.13868037832664445,0.7785456158089894
,0.14043675751834542,0.7804744759547175
,0.14210591010959076,0.7826228202587993
,0.14365187576569138,0.7849387597043045
,0.1450853359669015,0.7873312073465194
,0.14647103639135306,0.789689985108772
,0.14791594883621084,0.7919226733162036
,0.14952556033364475,0.7939850603473616
,0.15137122085394109,0.7958955847143127
,0.1534681108776828,0.7977304487478564
,0.15574957767902145,0.7995840696787602
,0.15807635870148523,0.8015289247866284
,0.1602941788740911,0.8035948013590498
,0.16228917626926,0.8057744925150732
,0.16400355506976308,0.8080225462253374
,0.1654357561564964,0.810257383283426
,0.16662638833915305,0.812360024192939
,0.16763427941865527,0.8141942556370874
,0.16849452794043537,0.8156575175289047
,0.16919665918208074,0.8167285180853673
,0.1697115279829431,0.8174621407583484
,0.17002877678952286,0.817952080000232
,0.17015072516036953,0.8182892917791662
,0.17006196116321437,0.8185376152306393
,0.16973266260027667,0.8187254044681229
,0.16913624104132646,0.8188424935902362
,0.16828145703536818,0.8188383864373364
,0.16724050941756657,0.8186432508011557
,0.16612709146019733,0.8182017111555073
,0.16502276785886585,0.8175104266547679
,0.16394540128263635,0.8166207224741919
,0.1628916126909633,0.8156134561417585
,0.16187145907779504,0.8145758859917337
,0.16089156993036507,0.8135857387722791
,0.15991506750641793,0.8126927937186916
,0.15885840211823557,0.8118976674942838
,0.15763015243842216,0.8111327241685493
,0.1561666815712223,0.8102798678341011
,0.15444844171722355,0.8092104405624451
,0.15250058520281579,0.8078527596830695
,0.1503934199732546,0.8062294299465179
,0.14823325889061134,0.8044494638134894
,0.14615428065140287,0.8026652629563064
,0.14427888991657892,0.8010332425126044
,0.14266821639226,0.7996798209773148
,0.1412888146101128,0.7986714449800968
,0.14002895576519359,0.7979941685695102
,0.13874698105558647,0.7975596339867135
,0.13732461218735995,0.7972254989404547
,0.13568158940428748,0.7968475087383117
,0.1337678936551494,0.7963518975703135
,0.13155027320136786,0.7957682941005465
,0.12902911507867854,0.7952057102481398
,0.126264714901973,0.7947941132738893
,0.1233923841512417,0.7946339880605019
,0.12060726305180217,0.794765229782124
,0.11809948068415241,0.7951629789219249
,0.11596621348000775,0.7957498422703403
,0.11420062241266804,0.7963990636893012
,0.11276485636487682,0.7969489427577473
,0.11163707978737336,0.7972465267615522
,0.11079615974686784,0.7972082223791543
,0.11018248178929742,0.7968633246376035
,0.1096976615176063,0.7963353057112624
,0.10923049813602921,0.7957945931752183
,0.10870209977249162,0.7953963630262246
,0.10810536235297466,0.7952312472214452
,0.10751073960777037,0.795304863364518
,0.10702572868852897,0.7955409727542462
,0.10674418136153167,0.7957994361905911
,0.10674648623114,0.7959007896174605
,0.1071188801307177,0.7956826379441087
,0.10793541468866838,0.7950723839365944
,0.10922649252781715,0.7941262509272554
,0.11096210984034942,0.7930004207530642
,0.11303900472562774,0.7918829857951147
,0.11529076388067494,0.7909251007028869
,0.11752710545556853,0.7902068757074466
,0.1195929893509511,0.7646489559715391
,0.12143671751104604,0.7637363195709298
,0.12312997592210638,0.7628887034299566
,0.1248162180425351,0.7620373614371446
,0.12662053441335397,0.7611553873937833
,0.12861427605844492,0.7602144666902226
,0.13081878822631623,0.7591547892877518
,0.13320184640284063,0.7579499535480875
,0.13566456384924586,0.7566894636417693
,0.13806764145449832,0.7555675888163007
,0.14028804720494917,0.7547879936770368
,0.14226469183620816,0.7544647703334452
,0.14401116128073166,0.7545635292335042
,0.14557979907775143,0.7549401120444931
,0.14701383516032468,0.7554336277936047
,0.14831645375443625,0.75593869173831
,0.1494599895588651,0.7563868849866414
,0.15041505330992316,0.7566851684846527
,0.15115523051378416,0.7567169110233322
,0.15163886392589848,0.7564330592685548
,0.1518057040615589,0.7559343837320979
,0.15161416282404783,0.755424097652645
,0.15107350257659227,0.7550851217391283
,0.15024826584787576,0.755005955383326
,0.14924092975029954,0.7551769817725794
,0.1481729215694359,0.7555206784199429
,0.14715590369629117,0.7559321794579206
,0.14627080937617826,0.7563028345440324
,0.1455542112486169,0.7565408892808072
,0.14499548750784313,0.7566155708937453
,0.14454030113098426,0.7566078466900976
,0.14413765065139278,0.7566770403140132
,0.14377748016719089,0.7569633085432123
,0.14348682626688347,0.7575348926486534
,0.1432738027037612,0.7584133365186934
,0.14309988018433115,0.7595909752113107
,0.1428984738955764,0.7610235933215248
,0.14261865091673437,0.7626102464098443
,0.1422423785082488,0.7642002478797583
,0.14177754905665435,0.765620773274213
,0.14123765866265012,0.7667519025147097
,0.14062974047289434,0.7675921855245609
,0.1399574619271441,0.7682607381181883
,0.13922318669518507,0.7689243540013713
,0.13841116122266214,0.7697469283346213
,0.13747571397183847,0.7708808697694638
,0.1363429158410615,0.7724559324225563
,0.13493834540161545,0.7745499007997897
,0.13322936905124613,0.777160013241689
,0.1312468672514089,0.7801969863646926
,0.1290800581248752,0.7835001035799898
,0.1268444394381523,0.7868966592191453
,0.12466649346239661,0.7902665333066464
,0.12268388847064957,0.7935510033303317
,0.12103701249275835,0.7967246380107476
,0.11982105129629471,0.7997876744783964
,0.11903401270530517,0.8027921682443346
,0.11856775322270337,0.8058325016778902
,0.1182428758064219,0.8089964363086789
,0.11787031457882251,0.8123120827828979
,0.11730939601410505,0.8157362973824243
,0.11649658889977425,0.8191925786479838
,0.11544751478261912,0.8226271897754145
,0.11424633519403689,0.8260196275653575
,0.11303986489329809,0.8293501731263874
,0.11202146907579479,0.8325674226033869
,0.11139284196939815,0.8356163304673958
,0.11131361969811512,0.8384838090278567
,0.1118445647934342,0.8412134838271779
,0.11291252418788791,0.8438867865499631
,0.11432309161412552,0.8466012058507364
,0.11583745456805128,0.8494479420271983
,0.11724652893505591,0.852503480553334
,0.11842141090529587,0.8558407507539568
,0.11933008393187795,0.8595199978325869
,0.120037223554058,0.8635570479215418
,0.12067447741816072,0.8678983969132814
,0.12139840355897279,0.8724180785514022
,0.12235541457176662,0.8769174079233493
,0.12366619959886326,0.8811339694504613
,0.12539574119128524,0.884807701842117
,0.12752495673182826,0.8878120177636724
,0.12996713033542392,0.8902278881551936
,0.13263315528008934,0.8922633518466208
,0.13546861081953337,0.8941378875170303
,0.13843281403586202,0.8960221783613035
,0.14146208820265785,0.8980168301034686
,0.14446526103805576,0.9001590282249345
,0.14734162465860953,0.9024262142489834
,0.15001471468840702,0.9047446327478051
,0.15244618353697142,0.9069911509650315
,0.1546362659035049,0.9090068553552768
,0.15662849356350816,0.9106487247962293
,0.1585284837865949,0.9118547186084177
,0.1604958512887731,0.9126551758870248
,0.16267786932682843,0.9131193036971768
,0.16510539386891027,0.9133366043408622
,0.1676768068041823,0.913419637437669
,0.17024678064970383,0.9134584157129813
,0.17268982700042568,0.9134903218230654
,0.17490841759462195,0.7130400952802937
,0.17683393558102395,0.7139881685931684
,0.1784410348793009,0.7154090470980732
,0.17976764539530068,0.7172206405795779
,0.1808950119922198,0.7192419424323778
,0.1819079623731198,0.7212532719229252
,0.18286367691931632,0.7230834858421052
,0.1837987798147,0.7246359895089618
,0.18476256228180923,0.7258246420481834
,0.1857852224057294,0.7266027748497487
,0.1867980950201987,0.7271165505088272
,0.1876861862277719,0.7276454160500968
,0.18837060873409125,0.7284521430426892
,0.18881474783673755,0.7297409719298577
,0.18901422529787293,0.7316139858502432
,0.18899822254109608,0.7340163237743331
,0.1888132465020408,0.7367473256089232
,0.18849421352989396,0.7395475720948881
,0.18806381403901834,0.7422205299201875
,0.18755261338813695,0.7446850867164891
,0.18701260470175296,0.746901209832405
,0.18649956176919416,0.7488000285235562
,0.18604658796675322,0.7503407117146134
,0.18564122331246782,0.7516691020590427
,0.185239561712975,0.7530967747207244
,0.18479678437258715,0.7548771788203954
,0.18430619999130338,0.7570717562193071
,0.18379507314174456,0.759577533167492
,0.1832927246680378,0.7622079688654697
,0.18279394225445716,0.7647695289388821
,0.18224421328488197,0.7671422166700717
,0.18156551255468809,0.7693304077787798
,0.18069332324639464,0.7714386160446345
,0.1796039708160956,0.7735780522867062
,0.1783230065143997,0.7757811833345408
,0.17689917064887156,0.7780453357448976
,0.17535579509681207,0.7804532386564392
,0.17367929081292346,0.7830960520747453
,0.1718368836843528,0.7859593890601252
,0.16977825717748163,0.7889393117120076
,0.16743741431675346,0.7918924397709938
,0.16474601137755776,0.7946680028408349
,0.16167034431868493,0.7971448306544067
,0.15824933145338926,0.799294457907253
,0.15460292005531032,0.8012039648814765
,0.15088850428363937,0.8029984253238058
,0.14723932897859002,0.8047091277102429
,0.14373703811546665,0.8062889217563923
,0.14038193165176238,0.8077598696098532
,0.13709863599483865,0.8092220475533171
,0.13377349463368887,0.8107551028927725
,0.13028939811684695,0.8123869436493124
,0.1265536172602636,0.8141028084858335
,0.12251353929052472,0.8158553682289418
,0.11817625947204059,0.8175969649961436
,0.11361434794667424,0.8193310377875009
,0.10897424569465779,0.8211390983980057
,0.10446829835370394,0.8231165888157488
,0.10036329621914307,0.8252910347139761
,0.09691196340513074,0.8276208702628294
,0.09425767407123897,0.8300698875696113
,0.09239447909049178,0.8326412522006498
,0.09120939130490972,0.8353428985302217
,0.09053889370326117,0.8381414778075682
,0.0902042669032261,0.8409486336189921
,0.09005603735005095,0.843677423165943
,0.0900323279400548,0.8463070150749781
,0.09017684682903343,0.8488638464558195
,0.09061465421288721,0.851356424836413
,0.09147282451306883,0.8537925287525553
,0.0927940164825497,0.8562370990020484
,0.0945303027743387,0.8588023095411459
,0.09659354061209705,0.8615901619762538
,0.09887969319071112,0.864644320841599
,0.10126971450668126,0.8679283022301575
,0.1036220005546546,0.8713266865058688
,0.10580144185328949,0.874695045526035
,0.10773975912158384,0.8779256326213846
,0.1094793104438488,0.8809527969064259
,0.11116786784710095,0.8837229527144604
,0.11300155230333062,0.8862106694015354
,0.11510898932172281,0.8884671576189971
,0.11746725922440357,0.8906246390899474
,0.11993526869399977,0.8928212889835522
,0.12233388835792208,0.895108887938249
,0.12450441948849485,0.8974150062863909
,0.12632098570109493,0.8995761598866511
,0.12768926440824313,0.9014121773847948
,0.1285703452752917,0.902809051331478
,0.12899858003518044,0.9037379221810624
,0.1291089337627359,0.9042338454520021
,0.1291097768892404,0.9043660965556145
,0.12917580498725076,0.9042194081090116
,0.12936006432118602,0.9039155262146934
,0.1295984592195302,0.9036184835375513
,0.1297880526316043,0.9034756073555654
,0.1298491470841699,0.9035449817519718
,0.12974327870046315,0.9037848633818334
,0.12945003096081587,0.9040778483400633
,0.12894097378687658,0.9042723514840785
,0.12818007269535686,0.7566742578748756
,0.1271500775956532,0.7581323179264746
,0.1258770544898055,0.7595841066766978
,0.12440924854452402,0.7608740379967595
,0.12278965071919842,0.7618767251575208
,0.12104720286400342,0.7625421346689606
,0.11922658379766438,0.7629244048604482
,0.1174020812206409,0.7631638389000416
,0.11565097058142866,0.7634479044690071
,0.11399378999715687,0.7639696149662346
,0.11235622810410069,0.7648753998936058
,0.11058239287084062,0.7662172503550196
,0.10851683490557235,0.7679574080636828
,0.10610193297891547,0.7700093250338435
,0.1034291708642461,0.7722472644247576
,0.1006902631974189,0.7745089062907901
,0.09809399545186435,0.7766284642007164
,0.09581647172843626,0.778462836785315
,0.09399227980113387,0.7799281094775676
,0.09271210891244279,0.7810411266545589
,0.09199274242896256,0.7819189951847385
,0.09173899448666502,0.7827413063211923
,0.09174593426430322,0.7837112813533158
,0.09179026481974961,0.7850264638497522
,0.09177858891188717,0.7868140763994754
,0.09184012189447727,0.7890619878054328
,0.09221868530756172,0.7916600945284582
,0.09308465420810746,0.7944873087632063
,0.09444807006264398,0.7974588878241713
,0.09620593638768375,0.8005344762366544
,0.09823934841414454,0.8036893940671062
,0.10047931786913954,0.8068695559657808
,0.10290839968306337,0.8099847194429002
,0.10552488104871137,0.8129642155076521
,0.10829987864380404,0.8158486860138416
,0.11115769691003362,0.8188020778007987
,0.11399314570689185,0.8220342958911415
,0.11671813696946931,0.8256983736963973
,0.11930761110957194,0.8298446162575221
,0.12178170255359715,0.8344367102691604
,0.12417078597043903,0.8393862069765714
,0.12651474818387962,0.8445562640258432
,0.12886651109300565,0.8497623424699695
,0.13126697013323343,0.854791761678983
,0.13371416535057254,0.8594528206306714
,0.13618376163758553,0.8636339172077576
,0.13866178580761185,0.867338086367447
,0.14115607528695814,0.8706692372014172
,0.1436720745779658,0.8738023549320788
,0.14619175949813812,0.8769444893155794
,0.14868178282748934,0.8802646342400727
,0.15110254594982048,0.8838342287359101
,0.1534269442443714,0.8876151962880802
,0.15565365267947964,0.8915030534951461
,0.1578074186358103,0.8953964378732033
,0.15993092951843768,0.8992283020368629
,0.1620611981239068,0.9029403276413317
,0.16421444745963404,0.9064526540976268
,0.16637738502425548,0.9096836358988845
,0.168526551515401,0.9126171520585916
,0.17063579949593474,0.9153390505120848
,0.1726633522595215,0.9179904127422548
,0.17453536115510884,0.9206820651554201
,0.1761786892492039,0.923442218983701
,0.17755799956479928,0.9262171377185319
,0.17867867562683218,0.928900861517712
,0.1795581465492839,0.9313899738938459
,0.18020374746462134,0.9336049116399752
,0.18061091033506618,0.9354925094749594
,0.1807681719330757,0.9370138592957543
,0.18066525700800698,0.9381422421893563
,0.18028962319933986,0.9388531996143641
,0.17962013417622913,0.9391323189419447
,0.1786477901010483,0.9390226246929274
,0.17741447446613928,0.9386504074270051
,0.17601943623526536,0.9381526785582406
,0.17457715538270588,0.9375679804518954
,0.17317377094856598,0.9368319688935768
,0.1718513857957798,0.935859245030712
,0.17061397648885063,0.9345929288147218
,0.16944443124890474,0.9330071873058473
,0.16831595498323798,0.9310882318044665
,0.16718589578073775,0.9288197237995425
,0.16599418760811413,0.9262016787913602
,0.1646872513365524,0.9232970394289581
,0.16325453831638298,0.9202544852156997
,0.16173379310656474,0.9172337963634206
,0.16019407021723459,0.9142995233587937
,0.1587193441011275,0.9114051853297633
,0.15739006981636763,0.9084570692678968
,0.15626315747424077,0.9053760525851661
,0.15536023877789906,0.9021380145573685
,0.1546709023277333,0.8987832434749726
,0.154146703015762,0.8953892285716726
,0.15369542570473815,0.8920315390116086
,0.1532042016830648,0.8887602154159698
,0.15257412654764035,0.8855974937242005
,0.15173299887892594,0.882544885495112
,0.15062893550859377,0.8795824366901978
,0.14923597704798583,0.8766701199625933
,0.1475666799597602,0.7200091701193896
,0.14568732613433663,0.7221800988730613
,0.14371568226196685,0.7245160104105198
,0.14178567932825012,0.7268869061222224
,0.1399857353291246,0.7292151009867514
,0.1383138077844957,0.7315136681725717
,0.13671763342645568,0.7338518932056656
,0.13516373443298627,0.7362984523662961
,0.1336745659086258,0.7389024703208358
,0.13231597977230383,0.7417011255401953
,0.13117409732180577,0.7447185247941527
,0.1303314849147167,0.7479524552033912
,0.1298428949341634,0.751372544781912
,0.12972490529736413,0.7549254478942755
,0.12994589981023666,0.7585398176676053
,0.13041925404771812,0.7621339055702713
,0.1309878460821151,0.7656457872323267
,0.13146358508577297,0.7690467997351489
,0.13168554283706232,0.7723334655118236
,0.1315777833864981,0.7755289731011459
,0.13115922971505808,0.778698777149131
,0.1305326265781355,0.781945010706087
,0.12986098712359362,0.7853573612747896
,0.12934560172475543,0.788956552268716
,0.12918214188746968,0.7926620235414871
,0.12947855190537838,0.7963220831850929
,0.13019117018277532,0.799778441626009
,0.13115150338234247,0.8029407364540289
,0.13215896677590308,0.8058229355515435
,0.13305436643929242,0.8085051923420541
,0.13374061044449412,0.8110613482087443
,0.13417448994664252,0.8135220274491745
,0.13436517214369248,0.8158857425558805
,0.1343737773084201,0.8181397865512103
,0.13430941346539788,0.8202561167495924
,0.1342820592280994,0.822177404006756
,0.1343339550589161,0.8238391763198416
,0.13441094513812785,0.8252178276501737
,0.13441086618756276,0.8263781679108682
,0.13426370005867394,0.8274725569843593
,0.13397268651222324,0.8286764019728178
,0.13360096274638497,0.8301093536757964
,0.13323469119309914,0.8317955582603627
,0.1329485702056225,0.8336679638361382
,0.13276557397737881,0.8355948158779608
,0.13263734800147894,0.8374145853766116
,0.13248041391164556,0.8389801864984365
,0.13223013206364692,0.8402225717759142
,0.13186429758736143,0.8412015238746491
,0.1313890015779766,0.8420866975089851
,0.1308172164099041,0.8430673544231628
,0.13016199164985398,0.8442752703023052
,0.1294503572004536,0.8457615917200394
,0.12872888668263754,0.847504424509228
,0.12804156510762002,0.8494200893175239
,0.12738340767413334,0.8513783700576085
,0.1266825667569442,0.853220635608542
,0.1258393016967686,0.8548134470824108
,0.12479690725073238,0.8561279628216174
,0.12356688239203874,0.8572773744341691
,0.12219593313754011,0.8584537911326134
,0.12073624818924827,0.8598220252984535
,0.11923492224885,0.8614613827406509
,0.11773473159838571,0.8633473118448235
,0.11627244686697945,0.86536547999128
,0.11485110834314224,0.8673292191491991
,0.11343894998844288,0.86903443932557
,0.11200825148334755,0.8703399518208432
,0.11058495692380006,0.8712168714927666
,0.10925360989109209,0.8717157264062463
,0.10812600759619496,0.8719230631758712
,0.10730688061631136,0.8719617783563669
,0.10687497960298267,0.8719776110913422
,0.106855451833789,0.8720906740818054
,0.10720981492291963,0.8723628998243843
,0.10782997853936982,0.8727903796697916
,0.1085668190260038,0.8733343885784551
,0.10927592862591665,0.8739653519713313
,0.10985808567751523,0.8746687183381224
,0.11025958110801702,0.8753936413986109
,0.11046574165075984,0.8760219701973038
,0.11049548576753417,0.8764107367555986
,0.11038717353538312,0.8764796468005244
,0.11018888932341896,0.8762544760436525
,0.10995537988670584,0.875832847916108
,0.10976380413509852,0.8753306868807328
,0.10972865751060028,0.8748775773188031
,0.1099856511733109,0.8746180445087687
,0.11063584983629064,0.8746656565220825
,0.11170508963353529,0.8750432747485479
,0.11313596619269703,0.8756622831244254
,0.11480726705247345,0.8763460827618854
,0.11656561173551802,0.8768912979909107
,0.11827001327725993,0.8771197124314307
,0.11983459351956234,0.8769132585131536
,0.12126198776104657,0.8762333178095781
,0.12267707191230014,0.8751328694569602
,0.124295003749127,0.8737649966099722
,0.12633032108360787,0.8723727274116805
,0.1289015805347589,0.8712249451474542
,0.1319963212325826,0.7566874621007165
,0.13547686789643185,0.7568411453571043
,0.1391019838431867,0.7568191686552385
,0.1425569547292477,0.7568971882316614
,0.14555087886156262,0.7573441307826229
,0.14795887390541337,0.7583022650392781
,0.14987596647098445,0.7597204647795899
,0.15152455094996226,0.7613999301653531
,0.15313689464830366,0.7630847748995748
,0.15488950162478785,0.7645485257737759
,0.1568706333905169,0.7656594076917673
,0.15905527913143389,0.7664180414399276
,0.1612975022766247,0.7669559090165718
,0.16337834633595905,0.7674863976499787
,0.16511498040070263,0.7682236843923835
,0.16645868597890245,0.7693085342572484
,0.16750135862806834,0.7707676901264016
,0.16840608809089425,0.7724885394744787
,0.16934562013533508,0.774228635880435
,0.17044506614801244,0.7757036989346705
,0.17175192193873334,0.7767211396114682
,0.17323202597725867,0.7772554804500399
,0.17476935522872655,0.7774229334500855
,0.17619267299113905,0.7773908863033627
,0.17736394236241024,0.7772926054115255
,0.1782583519439541,0.7771910584838156
,0.17893454507537773,0.7770964215774682
,0.17946986602597112,0.776998169740939
,0.17994218407658558,0.7768592071594198
,0.1804365481159388,0.7766262154592156
,0.18104007868497968,0.7762832526319436
,0.18181432286482388,0.7759052198321473
,0.18273953023267567,0.775638597003285
,0.1836815589879401,0.7756060719097887
,0.18444913846308147,0.7758344130821226
,0.18489876756995166,0.7762667390730628
,0.18497203704954443,0.7768080236763808
,0.1846713151918953,0.7773564851955563
,0.1840206043199975,0.7778273387387439
